CPH,EKCH,12FEB22,11:10,(UTC),12FEB22,12:10,(LT),MXP,LIMC,12FEB22,13:16,(UTC),12FEB22,14:16,(LT),EI-SIH,A20N,02:06
PMI,LEPA,28MAY22,10:17,(UTC),28MAY22,12:17,(LT),CPH,EKCH,28MAY22,13:25,(UTC),28MAY22,15:25,(LT),EI-SII,A20N,03:08
CPH,EKCH,29MAY22,06:33,(UTC),29MAY22,08:33,(LT),ATH,LGAV,29MAY22,10:01,(UTC),29MAY22,13:01,(LT),OY-KAT,A320,03:28
ATH,LGAV,29MAY22,10:55,(UTC),29MAY22,13:55,(LT),CPH,EKCH,29MAY22,14:08,(UTC),29MAY22,16:08,(LT),OY-KAT,A320,03:13
CPH,EKCH,02JUN22,04:02,(UTC),02JUN22,06:02,(LT),PMI,LEPA,02JUN22,07:01,(UTC),02JUN22,09:01,(LT),EI-SIO,A20N,02:59
PMI,LEPA,02JUN22,07:52,(UTC),02JUN22,09:52,(LT),CPH,EKCH,02JUN22,10:47,(UTC),02JUN22,12:47,(LT),EI-SIO,A20N,02:55
CPH,EKCH,03JUN22,05:52,(UTC),03JUN22,07:52,(LT),LHR,EGLL,03JUN22,07:47,(UTC),03JUN22,08:47,(LT),EI-SIL,A20N,01:55
LHR,EGLL,03JUN22,09:00,(UTC),03JUN22,10:00,(LT),CPH,EKCH,03JUN22,10:44,(UTC),03JUN22,12:44,(LT),EI-SIL,A20N,01:44
CPH,EKCH,04JUN22,06:49,(UTC),04JUN22,08:49,(LT),NAP,LIRN,04JUN22,09:21,(UTC),04JUN22,11:21,(LT),OY-KAT,A20N,02:32
NAP,LIRN,04JUN22,10:34,(UTC),04JUN22,12:34,(LT),CPH,EKCH,04JUN22,13:17,(UTC),04JUN22,15:17,(LT),OY-KAT,A20N,02:43
CPH,EKCH,05JUN22,06:35,(UTC),05JUN22,08:35,(LT),FCO,LIRF,05JUN22,08:53,(UTC),05JUN22,10:53,(LT),EI-SIC,A20N,02:18
FCO,LIRF,05JUN22,09:54,(UTC),05JUN22,11:54,(LT),CPH,EKCH,05JUN22,12:31,(UTC),05JUN22,14:31,(LT),EI-SIC,A20N,02:37
CPH,EKCH,10JUN22,15:53,(UTC),10JUN22,17:53,(LT),MAN,EGCC,10JUN22,17:41,(UTC),10JUN22,18:41,(LT),EI-SIF,A20N,01:48
MAN,EGCC,10JUN22,18:14,(UTC),10JUN22,19:14,(LT),CPH,EKCH,10JUN22,19:50,(UTC),10JUN22,21:50,(LT),EI-SIF,A20N,01:36
CPH,EKCH,10JUN22,21:20,(UTC),10JUN22,23:20,(LT),ARN,ESSA,10JUN22,22:36,(UTC),11JUN22,00:36,(LT),EI-SIM,A20N,01:16
CPH,EKCH,11JUN22,14:02,(UTC),11JUN22,16:02,(LT),MXP,LIMC,11JUN22,16:05,(UTC),11JUN22,18:05,(LT),EI-SIK,A320,02:03
MXP,LIMC,11JUN22,17:00,(UTC),11JUN22,19:00,(LT),CPH,EKCH,11JUN22,18:56,(UTC),11JUN22,20:56,(LT),EI-SIK,A320,01:56
CPH,EKCH,12JUN22,14:04,(UTC),12JUN22,16:04,(LT),AGP,LEMG,12JUN22,17:52,(UTC),12JUN22,19:52,(LT),EI-SIE,A20N,03:48
AGP,LEMG,12JUN22,18:53,(UTC),12JUN22,20:53,(LT),CPH,EKCH,12JUN22,22:13,(UTC),13JUN22,00:13,(LT),EI-SIE,A20N,03:20
CPH,EKCH,20JUN22,05:50,(UTC),20JUN22,07:50,(LT),LHR,EGLL,20JUN22,07:55,(UTC),20JUN22,08:55,(LT),EI-SIM,A20N,02:05
LHR,EGLL,20JUN22,08:56,(UTC),20JUN22,09:56,(LT),CPH,EKCH,20JUN22,10:33,(UTC),20JUN22,12:33,(LT),EI-SIM,A20N,01:37
CPH,EKCH,21JUN22,08:02,(UTC),21JUN22,10:02,(LT),FCO,LIRF,21JUN22,10:28,(UTC),21JUN22,12:28,(LT),EI-SIM,A320,02:26
FCO,LIRF,21JUN22,11:26,(UTC),21JUN22,13:26,(LT),CPH,EKCH,21JUN22,13:57,(UTC),21JUN22,15:57,(LT),EI-SIM,A320,02:31
CPH,EKCH,22JUN22,03:46,(UTC),22JUN22,05:46,(LT),PMI,LEPA,22JUN22,06:57,(UTC),22JUN22,08:57,(LT),EI-SII,A20N,03:11
PMI,LEPA,22JUN22,08:21,(UTC),22JUN22,10:21,(LT),CPH,EKCH,22JUN22,11:23,(UTC),22JUN22,13:23,(LT),EI-SII,A20N,03:02
CPH,EKCH,23JUN22,06:47,(UTC),23JUN22,08:47,(LT),CDG,LFPG,23JUN22,08:40,(UTC),23JUN22,10:40,(LT),OY-KAU,A320,01:53
CDG,LFPG,23JUN22,09:15,(UTC),23JUN22,11:15,(LT),CPH,EKCH,23JUN22,11:07,(UTC),23JUN22,13:07,(LT),OY-KAU,A320,01:52
CPH,EKCH,23JUN22,11:44,(UTC),23JUN22,13:44,(LT),GDN,EPGD,23JUN22,12:34,(UTC),23JUN22,14:34,(LT),OY-KAU,A320,00:50
GDN,EPGD,24JUN22,04:11,(UTC),24JUN22,06:11,(LT),CPH,EKCH,24JUN22,05:03,(UTC),24JUN22,07:03,(LT),OY-KAO,A320,00:52
CPH,EKCH,24JUN22,06:13,(UTC),24JUN22,08:13,(LT),LHR,EGLL,24JUN22,08:14,(UTC),24JUN22,09:14,(LT),OY-KAO,A20N,02:01
LHR,EGLL,24JUN22,09:07,(UTC),24JUN22,10:07,(LT),CPH,EKCH,24JUN22,10:47,(UTC),24JUN22,12:47,(LT),OY-KAO,A20N,01:40
CPH,EKCH,29JUN22,09:17,(UTC),29JUN22,11:17,(LT),ATH,LGAV,29JUN22,12:29,(UTC),29JUN22,15:29,(LT),OY-KAW,A20N,03:12
ATH,LGAV,29JUN22,13:30,(UTC),29JUN22,16:30,(LT),CPH,EKCH,29JUN22,16:47,(UTC),29JUN22,18:47,(LT),OY-KAW,A20N,03:17
CPH,EKCH,30JUN22,09:18,(UTC),30JUN22,11:18,(LT),ATH,LGAV,30JUN22,12:24,(UTC),30JUN22,15:24,(LT),EI-SIJ,A20N,03:06
ATH,LGAV,30JUN22,13:22,(UTC),30JUN22,16:22,(LT),CPH,EKCH,30JUN22,16:35,(UTC),30JUN22,18:35,(LT),EI-SIJ,A20N,03:13
CPH,EKCH,01JUL22,13:37,(UTC),01JUL22,15:37,(LT),AGP,LEMG,01JUL22,17:39,(UTC),01JUL22,19:39,(LT),OY-KAW,A320,04:02
AGP,LEMG,01JUL22,19:02,(UTC),01JUL22,21:02,(LT),CPH,EKCH,01JUL22,22:29,(UTC),02JUL22,00:29,(LT),OY-KAW,A320,03:27
CPH,EKCH,02JUL22,12:55,(UTC),02JUL22,14:55,(LT),PMI,LEPA,02JUL22,16:09,(UTC),02JUL22,18:09,(LT),OY-KAO,A320,03:14
PMI,LEPA,02JUL22,17:00,(UTC),02JUL22,19:00,(LT),CPH,EKCH,02JUL22,19:42,(UTC),02JUL22,21:42,(LT),OY-KAO,A320,02:42
CPH,EKCH,08JUL22,06:29,(UTC),08JUL22,08:29,(LT),FCO,LIRF,08JUL22,08:48,(UTC),08JUL22,10:48,(LT),OY-KAW,A320,02:19
FCO,LIRF,08JUL22,10:07,(UTC),08JUL22,12:07,(LT),CPH,EKCH,08JUL22,12:47,(UTC),08JUL22,14:47,(LT),OY-KAW,A320,02:40
CPH,EKCH,10JUL22,03:55,(UTC),10JUL22,05:55,(LT),AGP,LEMG,10JUL22,07:20,(UTC),10JUL22,09:20,(LT),EI-SIA,A320,03:25
AGP,LEMG,10JUL22,08:33,(UTC),10JUL22,10:33,(LT),CPH,EKCH,10JUL22,12:04,(UTC),10JUL22,14:04,(LT),EI-SIA,A320,03:31
CPH,EKCH,11JUL22,05:37,(UTC),11JUL22,07:37,(LT),FCO,LIRF,11JUL22,08:01,(UTC),11JUL22,10:01,(LT),OY-KAU,A320,02:24
FCO,LIRF,11JUL22,09:05,(UTC),11JUL22,11:05,(LT),CPH,EKCH,11JUL22,11:40,(UTC),11JUL22,13:40,(LT),OY-KAU,A320,02:35
CPH,EKCH,13JUL22,04:57,(UTC),13JUL22,06:57,(LT),BLQ,LIPE,13JUL22,06:43,(UTC),13JUL22,08:43,(LT),OY-KAO,A320,01:46
BLQ,LIPE,13JUL22,07:41,(UTC),13JUL22,09:41,(LT),CPH,EKCH,13JUL22,10:00,(UTC),13JUL22,12:00,(LT),OY-KAO,A320,02:19
CPH,EKCH,18JUL22,04:06,(UTC),18JUL22,06:06,(LT),PMI,LEPA,18JUL22,04:25,(UTC),18JUL22,06:25,(LT),OY-KAO,A320,00:19
CPH,EKCH,18JUL22,05:01,(UTC),18JUL22,07:01,(LT),PMI,LEPA,18JUL22,07:50,(UTC),18JUL22,09:50,(LT),OY-KAO,A320,02:49
PMI,LEPA,18JUL22,09:15,(UTC),18JUL22,11:15,(LT),CPH,EKCH,18JUL22,12:20,(UTC),18JUL22,14:20,(LT),OY-KAO,A320,03:05
CPH,EKCH,19JUL22,05:54,(UTC),19JUL22,07:54,(LT),LHR,EGLL,19JUL22,07:49,(UTC),19JUL22,08:49,(LT),EI-SIL,A20N,01:55
LHR,EGLL,19JUL22,09:00,(UTC),19JUL22,10:00,(LT),CPH,EKCH,19JUL22,11:09,(UTC),19JUL22,13:09,(LT),EI-SIL,A20N,02:09
CPH,EKCH,20JUL22,06:44,(UTC),20JUL22,08:44,(LT),KEF,BIKF,20JUL22,09:45,(UTC),20JUL22,09:45,(LT),EI-SIM,A20N,03:01
KEF,BIKF,20JUL22,10:45,(UTC),20JUL22,10:45,(LT),CPH,EKCH,20JUL22,13:47,(UTC),20JUL22,15:47,(LT),EI-SIM,A20N,03:02
CPH,EKCH,21JUL22,05:42,(UTC),21JUL22,07:42,(LT),FCO,LIRF,21JUL22,08:08,(UTC),21JUL22,10:08,(LT),EI-SIK,A20N,02:26
FCO,LIRF,21JUL22,09:16,(UTC),21JUL22,11:16,(LT),CPH,EKCH,21JUL22,11:45,(UTC),21JUL22,13:45,(LT),EI-SIK,A20N,02:29
CPH,EKCH,22JUL22,04:23,(UTC),22JUL22,06:23,(LT),PMI,LEPA,22JUL22,07:19,(UTC),22JUL22,09:19,(LT),EI-SIA,A20N,02:56
PMI,LEPA,22JUL22,08:12,(UTC),22JUL22,10:12,(LT),CPH,EKCH,22JUL22,11:12,(UTC),22JUL22,13:12,(LT),EI-SIA,A20N,03:00
CPH,EKCH,23JUL22,06:14,(UTC),23JUL22,08:14,(LT),KEF,BIKF,23JUL22,09:20,(UTC),23JUL22,09:20,(LT),EI-SIK,A320,03:06
KEF,BIKF,23JUL22,10:27,(UTC),23JUL22,10:27,(LT),CPH,EKCH,23JUL22,13:22,(UTC),23JUL22,15:22,(LT),EI-SIK,A320,02:55
CPH,EKCH,27JUL22,16:52,(UTC),27JUL22,18:52,(LT),MXP,LIMC,27JUL22,18:44,(UTC),27JUL22,20:44,(LT),EI-SIL,A20N,01:52
MXP,LIMC,27JUL22,19:31,(UTC),27JUL22,21:31,(LT),CPH,EKCH,27JUL22,21:40,(UTC),27JUL22,23:40,(LT),EI-SIL,A20N,02:09
CPH,EKCH,28JUL22,13:43,(UTC),28JUL22,15:43,(LT),SPU,LDSP,28JUL22,15:54,(UTC),28JUL22,17:54,(LT),EI-SIA,A20N,02:11
SPU,LDSP,28JUL22,16:50,(UTC),28JUL22,18:50,(LT),CPH,EKCH,28JUL22,18:56,(UTC),28JUL22,20:56,(LT),EI-SIA,A20N,02:06
CPH,EKCH,29JUL22,15:47,(UTC),29JUL22,17:47,(LT),PMI,LEPA,29JUL22,18:36,(UTC),29JUL22,20:36,(LT),EI-SIK,A20N,02:49
PMI,LEPA,29JUL22,19:50,(UTC),29JUL22,21:50,(LT),CPH,EKCH,29JUL22,22:42,(UTC),30JUL22,00:42,(LT),EI-SIK,A20N,02:52
CPH,EKCH,30JUL22,12:42,(UTC),30JUL22,14:42,(LT),PMI,LEPA,30JUL22,15:48,(UTC),30JUL22,17:48,(LT),EI-SIO,A20N,03:06
PMI,LEPA,30JUL22,16:52,(UTC),30JUL22,18:52,(LT),CPH,EKCH,30JUL22,20:11,(UTC),30JUL22,22:11,(LT),EI-SIO,A20N,03:19
CPH,EKCH,31JUL22,10:34,(UTC),31JUL22,12:34,(LT),SPU,LDSP,31JUL22,12:31,(UTC),31JUL22,14:31,(LT),EI-SIK,A20N,01:57
SPU,LDSP,31JUL22,13:44,(UTC),31JUL22,15:44,(LT),CPH,EKCH,31JUL22,16:10,(UTC),31JUL22,18:10,(LT),EI-SIK,A20N,02:26
CPH,EKCH,30AUG22,06:37,(UTC),30AUG22,08:37,(LT),KEF,BIKF,30AUG22,09:46,(UTC),30AUG22,09:46,(LT),EI-SIN,A20N,03:09
KEF,BIKF,30AUG22,10:48,(UTC),30AUG22,10:48,(LT),CPH,EKCH,30AUG22,13:59,(UTC),30AUG22,15:59,(LT),EI-SIN,A20N,03:11
CPH,EKCH,31AUG22,07:56,(UTC),31AUG22,09:56,(LT),FCO,LIRF,31AUG22,10:16,(UTC),31AUG22,12:16,(LT),EI-SII,A20N,02:20
FCO,LIRF,31AUG22,11:18,(UTC),31AUG22,13:18,(LT),CPH,EKCH,31AUG22,13:40,(UTC),31AUG22,15:40,(LT),EI-SII,A20N,02:22
CPH,EKCH,01SEP22,13:14,(UTC),01SEP22,15:14,(LT),LHR,EGLL,01SEP22,15:08,(UTC),01SEP22,16:08,(LT),OY-KAY,A320,01:54
LHR,EGLL,01SEP22,16:15,(UTC),01SEP22,17:15,(LT),CPH,EKCH,01SEP22,18:04,(UTC),01SEP22,20:04,(LT),OY-KAY,A320,01:49
CPH,EKCH,16SEP22,04:04,(UTC),16SEP22,06:04,(LT),PMI,LEPA,16SEP22,07:36,(UTC),16SEP22,09:36,(LT),EI-SID,A20N,03:32
PMI,LEPA,16SEP22,08:39,(UTC),16SEP22,10:39,(LT),CPH,EKCH,16SEP22,11:35,(UTC),16SEP22,13:35,(LT),EI-SID,A20N,02:56
CPH,EKCH,17SEP22,06:06,(UTC),17SEP22,08:06,(LT),FCO,LIRF,17SEP22,08:23,(UTC),17SEP22,10:23,(LT),EI-SIN,A20N,02:17
FCO,LIRF,17SEP22,09:21,(UTC),17SEP22,11:21,(LT),ARN,ESSA,17SEP22,12:24,(UTC),17SEP22,14:24,(LT),EI-SIN,A20N,03:03
ARN,ESSA,18SEP22,08:30,(UTC),18SEP22,10:30,(LT),CPH,EKCH,18SEP22,09:37,(UTC),18SEP22,11:37,(LT),EI-SIC,A20N,01:07
CPH,EKCH,18SEP22,10:28,(UTC),18SEP22,12:28,(LT),CDG,LFPG,18SEP22,12:19,(UTC),18SEP22,14:19,(LT),EI-SIC,A20N,01:51
CDG,LFPG,18SEP22,13:00,(UTC),18SEP22,15:00,(LT),CPH,EKCH,18SEP22,14:49,(UTC),18SEP22,16:49,(LT),EI-SIC,A20N,01:49
GDN,EPGD,19SEP22,04:08,(UTC),19SEP22,06:08,(LT),CPH,EKCH,19SEP22,05:04,(UTC),19SEP22,07:04,(LT),EI-SIL,A20N,00:56
CPH,EKCH,19SEP22,06:35,(UTC),19SEP22,08:35,(LT),MXP,LIMC,19SEP22,08:26,(UTC),19SEP22,10:26,(LT),OY-KAU,A320,01:51
MXP,LIMC,19SEP22,09:46,(UTC),19SEP22,11:46,(LT),CPH,EKCH,19SEP22,11:52,(UTC),19SEP22,13:52,(LT),OY-KAU,A320,02:06
CPH,EKCH,26SEP22,16:30,(UTC),26SEP22,18:30,(LT),LHR,EGLL,26SEP22,18:13,(UTC),26SEP22,19:13,(LT),EI-SII,A20N,01:43
LHR,EGLL,26SEP22,19:39,(UTC),26SEP22,20:39,(LT),CPH,EKCH,26SEP22,21:26,(UTC),26SEP22,23:26,(LT),EI-SII,A20N,01:47
CPH,EKCH,27SEP22,13:01,(UTC),27SEP22,15:01,(LT),LHR,EGLL,27SEP22,14:44,(UTC),27SEP22,15:44,(LT),EI-SIF,A20N,01:43
LHR,EGLL,27SEP22,15:57,(UTC),27SEP22,16:57,(LT),CPH,EKCH,27SEP22,17:40,(UTC),27SEP22,19:40,(LT),EI-SIF,A20N,01:43
LLA,ESPA,03OCT22,04:13,(UTC),03OCT22,06:13,(LT),ARN,ESSA,03OCT22,05:10,(UTC),03OCT22,07:10,(LT),EI-SIJ,A20N,00:57
LLA,ESPA,03OCT22,05:48,(UTC),03OCT22,07:48,(LT),ARN,ESSA,03OCT22,07:10,(UTC),03OCT22,09:10,(LT),EI-SIJ,A20N,01:22
ARN,ESSA,03OCT22,07:47,(UTC),03OCT22,09:47,(LT),LLA,ESPA,03OCT22,09:03,(UTC),03OCT22,11:03,(LT),EI-SIJ,A20N,01:16
LLA,ESPA,04OCT22,03:58,(UTC),04OCT22,05:58,(LT),ARN,ESSA,04OCT22,05:22,(UTC),04OCT22,07:22,(LT),EI-SIH,A20N,01:24
ARN,ESSA,04OCT22,06:19,(UTC),04OCT22,08:19,(LT),LLA,ESPA,04OCT22,07:35,(UTC),04OCT22,09:35,(LT),EI-SID,A20N,01:16
LLA,ESPA,05OCT22,03:53,(UTC),05OCT22,05:53,(LT),SFT,ESNS,05OCT22,04:24,(UTC),05OCT22,06:24,(LT),EI-SIK,A20N,00:31
SFT,ESNS,05OCT22,04:55,(UTC),05OCT22,06:55,(LT),ARN,ESSA,05OCT22,06:03,(UTC),05OCT22,08:03,(LT),EI-SIK,A20N,01:08
ARN,ESSA,05OCT22,06:35,(UTC),05OCT22,08:35,(LT),SFT,ESNS,05OCT22,07:44,(UTC),05OCT22,09:44,(LT),EI-SIK,A20N,01:09
SFT,ESNS,05OCT22,08:19,(UTC),05OCT22,10:19,(LT),ARN,ESSA,05OCT22,09:22,(UTC),05OCT22,11:22,(LT),EI-SIK,A20N,01:03
ARN,ESSA,05OCT22,10:01,(UTC),05OCT22,12:01,(LT),LLA,ESPA,05OCT22,11:24,(UTC),05OCT22,13:24,(LT),EI-SIK,A20N,01:23
LLA,ESPA,06OCT22,05:00,(UTC),06OCT22,07:00,(LT),ARN,ESSA,06OCT22,06:26,(UTC),06OCT22,08:26,(LT),EI-SIT,A20N,01:26
CPH,EKCH,23OCT22,14:51,(UTC),23OCT22,16:51,(LT),PMI,LEPA,23OCT22,18:01,(UTC),23OCT22,20:01,(LT),EI-SIF,A20N,03:10
PMI,LEPA,23OCT22,19:15,(UTC),23OCT22,21:15,(LT),CPH,EKCH,23OCT22,21:49,(UTC),23OCT22,23:49,(LT),EI-SIF,A20N,02:34
CPH,EKCH,24OCT22,11:37,(UTC),24OCT22,13:37,(LT),BER,EDDB,24OCT22,13:26,(UTC),24OCT22,15:26,(LT),EI-SIF,A20N,01:49
BER,EDDB,24OCT22,14:36,(UTC),24OCT22,16:36,(LT),CPH,EKCH,24OCT22,15:28,(UTC),24OCT22,17:28,(LT),EI-SIF,A20N,00:52
CPH,EKCH,24OCT22,16:28,(UTC),24OCT22,18:28,(LT),LHR,EGLL,24OCT22,18:25,(UTC),24OCT22,19:25,(LT),EI-SIF,A20N,01:57
LHR,EGLL,24OCT22,19:31,(UTC),24OCT22,20:31,(LT),CPH,EKCH,24OCT22,21:10,(UTC),24OCT22,23:10,(LT),EI-SIF,A20N,01:39
CPH,EKCH,25OCT22,10:43,(UTC),25OCT22,12:43,(LT),BER,EDDB,25OCT22,11:35,(UTC),25OCT22,13:35,(LT),EI-SIM,A20N,00:52
BER,EDDB,25OCT22,12:32,(UTC),25OCT22,14:32,(LT),CPH,EKCH,25OCT22,13:29,(UTC),25OCT22,15:29,(LT),EI-SIM,A20N,00:57
CPH,EKCH,25OCT22,13:59,(UTC),25OCT22,15:59,(LT),ARN,ESSA,25OCT22,15:17,(UTC),25OCT22,17:17,(LT),EI-SIM,A20N,01:18
ARN,ESSA,25OCT22,16:02,(UTC),25OCT22,18:02,(LT),CPH,EKCH,25OCT22,17:12,(UTC),25OCT22,19:12,(LT),EI-SIM,A20N,01:10
CPH,EKCH,26OCT22,08:29,(UTC),26OCT22,10:29,(LT),DUB,EIDW,26OCT22,10:55,(UTC),26OCT22,11:55,(LT),EI-SIE,A20N,02:26
DUB,EIDW,26OCT22,11:42,(UTC),26OCT22,12:42,(LT),CPH,EKCH,26OCT22,13:43,(UTC),26OCT22,15:43,(LT),EI-SIE,A20N,02:01
CPH,EKCH,27OCT22,08:00,(UTC),27OCT22,10:00,(LT),FCO,LIRF,27OCT22,10:22,(UTC),27OCT22,12:22,(LT),EI-SIF,A20N,02:22
FCO,LIRF,27OCT22,11:27,(UTC),27OCT22,13:27,(LT),CPH,EKCH,27OCT22,13:50,(UTC),27OCT22,15:50,(LT),EI-SIF,A20N,02:23
CPH,EKCH,28OCT22,09:05,(UTC),28OCT22,11:05,(LT),FCO,LIRF,28OCT22,11:40,(UTC),28OCT22,13:40,(LT),EI-SIF,A20N,02:35
FCO,LIRF,28OCT22,12:30,(UTC),28OCT22,14:30,(LT),CPH,EKCH,28OCT22,15:05,(UTC),28OCT22,17:05,(LT),EI-SIF,A20N,02:35
